,authors,bbox,connectsWith,created,creators,currentVersion,description,extent,featureTypes,geoContext,hasConnectionsWith,id,locationPrecision,maxDate,minDate,modified,path,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,country
27848,"Šašel Kos, M., P. Kos, R. Talbert, S. Gillies, T. Elliott, J. Becker","14.0, 44.0, 15.0, 45.0",,2009-10-20T13:38:06Z,"M. Šašel Kos, P. Kos",3.0,"An ancient place, cited: BAtlas 20 B5 unnamed aqueduct (Cissa)","{""type"": ""Polygon"", ""coordinates"": [[[14.0, 44.0], [14.0, 45.0], [15.0, 45.0], [15.0, 44.0], [14.0, 44.0]]]}",aqueduct,Cissa,,197818,rough,640.0,-30.0,2021-02-05T21:02:26Z,/places/197818,44.5,"44.5,14.5",14.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,120117e4444ee86694a9de24c9f7a8b8,Croatia
27849,"Šašel Kos, M., P. Kos, R. Talbert, S. Gillies, T. Elliott, J. Becker","14.0, 44.0, 15.0, 45.0",,2009-10-20T13:38:06Z,"M. Šašel Kos, P. Kos",3.0,"An ancient place, cited: BAtlas 20 B5 unnamed aqueduct (W Cissa)","{""type"": ""Polygon"", ""coordinates"": [[[14.0, 44.0], [14.0, 45.0], [15.0, 45.0], [15.0, 44.0], [14.0, 44.0]]]}",aqueduct,W Cissa,,197819,rough,640.0,-30.0,2021-02-05T21:47:49Z,/places/197819,44.5,"44.5,14.5",14.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,5788224dccfc711a98cae168af404b78,Croatia
27850,"Šašel Kos, M., P. Kos, R. Talbert, S. Gillies, T. Elliott, J. Becker","15.0, 46.0, 16.0, 47.0",,2009-10-20T13:38:07Z,"M. Šašel Kos, P. Kos",3.0,"An ancient place, cited: BAtlas 20 C3 unnamed aqueduct group (Poetovio)","{""type"": ""Polygon"", ""coordinates"": [[[15.0, 46.0], [15.0, 47.0], [16.0, 47.0], [16.0, 46.0], [15.0, 46.0]]]}",aqueduct,2,,197820,rough,640.0,-30.0,2013-12-29T14:22:18Z,/places/197820,46.5,"46.5,15.5",15.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,30475eed88845588cf8a9475159b65df,Slovenia
27851,"Šašel Kos, M., P. Kos, R. Talbert, J. Becker, S. Gillies, T. Elliott, B. M Crowther","15.48395, 45.917445, 15.488811, 45.917659",197408,2009-10-20T13:38:08Z,"M. Šašel Kos, P. Kos",5.0,This ancient aqueduct supplied Neviodunum from the south.,"{""type"": ""LineString"", ""coordinates"": [[15.48395, 45.917659], [15.488811, 45.917445]]}",aqueduct,Neviodunum,,197821,related,640.0,-30.0,2020-01-29T22:33:25Z,/places/197821,45.917552,"45.917552,15.4863805",15.4863805,,RL,"roman,late-antique","-30.0,640.0",Unnamed aqueduct supplying Neviodunum,90b3227f257776b733c6283eddb11343,Slovenia
27852,"Kos, P., M. Šašel Kos, R. Talbert, T. Elliott, S. Gillies","15.0, 44.0, 16.0, 45.0",,2009-10-20T13:38:10Z,"P. Kos, M. Šašel Kos",2.0,"An ancient place, cited: BAtlas 20 C5 unnamed aqueduct (Aenona)","{""type"": ""Polygon"", ""coordinates"": [[[15.0, 44.0], [15.0, 45.0], [16.0, 45.0], [16.0, 44.0], [15.0, 44.0]]]}",aqueduct,Aenona,,197822,rough,640.0,-30.0,2012-02-14T21:48:26Z,/places/197822,44.5,"44.5,15.5",15.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,8b0c566e9794dfe5792e206c918197bd,Croatia
27853,"Kos, P., M. Šašel Kos, R. Talbert, T. Elliott, S. Gillies","15.0, 44.0, 16.0, 45.0",,2009-10-20T13:38:11Z,"P. Kos, M. Šašel Kos",2.0,"An ancient place, cited: BAtlas 20 C5 unnamed aqueduct (Asseria)","{""type"": ""Polygon"", ""coordinates"": [[[15.0, 44.0], [15.0, 45.0], [16.0, 45.0], [16.0, 44.0], [15.0, 44.0]]]}",aqueduct,Asseria,,197823,rough,640.0,-30.0,2012-02-14T21:48:26Z,/places/197823,44.5,"44.5,15.5",15.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,48a0fc30d6a6e8d6ee7fdca515ce108c,Croatia
27854,"Kos, P., M. Šašel Kos, R. Talbert, T. Elliott, S. Gillies","15.0, 44.0, 16.0, 45.0",,2009-10-20T13:38:12Z,"P. Kos, M. Šašel Kos",2.0,"An ancient place, cited: BAtlas 20 C5 unnamed aqueduct (Iader)","{""type"": ""Polygon"", ""coordinates"": [[[15.0, 44.0], [15.0, 45.0], [16.0, 45.0], [16.0, 44.0], [15.0, 44.0]]]}",aqueduct,Iader,,197824,rough,640.0,-30.0,2012-02-14T21:48:27Z,/places/197824,44.5,"44.5,15.5",15.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,52c36e4021dd561fce79a57b07781036,Croatia
27855,"Šašel Kos, M., P. Kos, R. Talbert, S. Gillies, T. Elliott, J. Becker","15.0, 43.0, 16.0, 44.0",,2009-10-20T13:38:13Z,"M. Šašel Kos, P. Kos",3.0,"An ancient place, cited: BAtlas 20 C6 unnamed aqueduct (Scardona)","{""type"": ""Polygon"", ""coordinates"": [[[15.0, 43.0], [15.0, 44.0], [16.0, 44.0], [16.0, 43.0], [15.0, 43.0]]]}",aqueduct,Scardona,,197825,rough,640.0,-30.0,2021-02-05T20:59:35Z,/places/197825,43.5,"43.5,15.5",15.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,febb706ebbc6d06ae0162e2dbc266bbd,Croatia
27856,"Šašel Kos, M., P. Kos, R. Talbert, S. Gillies, T. Elliott, J. Becker","16.0, 47.0, 17.0, 48.0",197498,2009-10-20T13:38:14Z,"M. Šašel Kos, P. Kos",3.0,"An ancient place, cited: BAtlas 20 D2 unnamed aqueduct (Savaria)","{""type"": ""Polygon"", ""coordinates"": [[[16.0, 47.0], [16.0, 48.0], [17.0, 48.0], [17.0, 47.0], [16.0, 47.0]]]}",aqueduct,Savaria,,197826,rough,640.0,-30.0,2019-03-16T14:22:16Z,/places/197826,47.5,"47.5,16.5",16.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,4c680232a2805d2ea7e911f8d06a04a7,Austria
27857,"Šašel Kos, M., P. Kos, R. Talbert, S. Gillies, T. Elliott, J. Becker","16.0, 45.0, 17.0, 46.0",,2009-10-20T13:38:15Z,"M. Šašel Kos, P. Kos",3.0,"An ancient place, cited: BAtlas 20 D4 unnamed aqueduct (Segestica)","{""type"": ""Polygon"", ""coordinates"": [[[16.0, 45.0], [16.0, 46.0], [17.0, 46.0], [17.0, 45.0], [16.0, 45.0]]]}",aqueduct,Segestica,,197827,rough,640.0,-30.0,2013-12-29T14:18:23Z,/places/197827,45.5,"45.5,16.5",16.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,8e476b51b18f796ed7b158b0fa798caa,Croatia
27858,"Šašel Kos, M., P. Kos, R. Talbert, S. Gillies, T. Elliott, J. Becker","16.025622, 44.018914, 16.025622, 44.018914",197184,2009-10-20T13:38:16Z,"M. Šašel Kos, P. Kos",3.0,"An ancient place, cited: BAtlas 20 D5 unnamed aqueduct (Burnum)","{""type"": ""Point"", ""coordinates"": [16.025622, 44.018914]}",aqueduct,Burnum,,197828,related,640.0,-30.0,2016-05-20T18:40:33Z,/places/197828,44.018914,"44.018914,16.025622",16.025622,,RL,"roman,late-antique","-30.0,640.0",Unnamed aqueduct,54ad31839f62e9ef2e9c17e28bce7067,Croatia
27859,"Šašel Kos, M., P. Kos, R. Talbert, S. Gillies, T. Elliott, J. Becker","17.0, 47.0, 18.0, 48.0",,2009-10-20T13:38:17Z,"M. Šašel Kos, P. Kos",3.0,"An ancient place, cited: BAtlas 20 E2 unnamed aqueduct (SE Arrabona at Imre)","{""type"": ""Polygon"", ""coordinates"": [[[17.0, 47.0], [17.0, 48.0], [18.0, 48.0], [18.0, 47.0], [17.0, 47.0]]]}",aqueduct,SE Arrabona at Imre,,197829,rough,640.0,-30.0,2019-03-16T14:29:09Z,/places/197829,47.5,"47.5,17.5",17.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,6ba31ae68b3f34029601086aba3869e2,Hungary
27860,"Kos, P., M. Šašel Kos, R. Talbert, T. Elliott, S. Gillies","18.0, 47.0, 19.0, 48.0",,2009-10-20T13:38:18Z,"P. Kos, M. Šašel Kos",2.0,"An ancient place, cited: BAtlas 20 F2 unnamed aqueduct (Brigetio)","{""type"": ""Polygon"", ""coordinates"": [[[18.0, 47.0], [18.0, 48.0], [19.0, 48.0], [19.0, 47.0], [18.0, 47.0]]]}",aqueduct,Brigetio,,197830,rough,640.0,-30.0,2012-02-14T21:48:29Z,/places/197830,47.5,"47.5,18.5",18.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,bc69eeac45836e9d19dd096415bed4bb,Hungary
29321,"Hausleiter, A., M. Roaf, R. Wenke, P. Flensted Jensen, R. Talbert, T. Elliott, S. Gillies","52.0, 28.0, 53.0, 29.0",,2010-10-06T16:25:49Z,"A. Hausleiter, M. Roaf, R. Wenke",1.0,"An ancient place, cited: BAtlas 94 C5 unnamed aqueduct (S Ardashir-Khurra)","{""type"": ""Polygon"", ""coordinates"": [[[52.0, 28.0], [52.0, 29.0], [53.0, 29.0], [53.0, 28.0], [52.0, 28.0]]]}",aqueduct,S Ardashir-Khurra,,923367,rough,640.0,-30.0,2012-02-15T04:38:50Z,/places/923367,28.5,"28.5,52.5",52.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,f197e6ef394da6f219a6bba5b1d55626,Iran
30150,"Becker, J.","12.7428814, 42.7335312, 12.7428814, 42.7335312",413320,2018-05-09T23:50:14Z,jbecker,2.0,A thirteenth century aqueduct at Spoletium.,"{""type"": ""Point"", ""coordinates"": [12.7428814, 42.7335312]}",aqueduct,,,311940007,precise,1453.0,640.0,2018-06-05T22:16:04Z,/places/311940007,42.7335312,"42.7335312,12.7428814",12.7428814,,M,mediaeval-byzantine,"640.0,1453.0",Ponte delle Torri,097791f9a24048118f8c356dfb535755,Italy
30377,"Brown, J., P. Gatier, R. Warner, R. Talbert, T. Elliott, S. Gillies","37.5, 34.0, 38.0, 34.5",,2009-10-19T12:20:47Z,"J.P. Brown, P.-L. Gatier",1.0,"An ancient place, cited: BAtlas 68 E5 unnamed aqueduct (W Harbaqa)","{""type"": ""Polygon"", ""coordinates"": [[[37.5, 34.0], [37.5, 34.5], [38.0, 34.5], [38.0, 34.0], [37.5, 34.0]]]}",aqueduct,W Harbaqa,,668932,rough,300.0,-30.0,2012-02-15T02:46:50Z,/places/668932,34.25,"34.25,37.75",37.75,,R,roman,"-30.0,300.0",Untitled,58203650bb922b2a28c1907456467fc4,Syria
30787,"Bender, H., G. Moosbauer, R. Talbert, S. Gillies, M. Puhane, J. Becker, T. Elliott","8.0, 48.0, 9.0, 49.0",118985,2010-06-11T21:11:11Z,H. Bender,3.0,"An ancient place, cited: BAtlas 12 B4 unnamed aqueduct (Sumelocenna)","{""type"": ""Polygon"", ""coordinates"": [[[8.0, 48.0], [8.0, 49.0], [9.0, 49.0], [9.0, 48.0], [8.0, 48.0]]]}",aqueduct,Sumelocenna,,119293,rough,300.0,-30.0,2020-03-20T12:36:56Z,/places/119293,48.5,"48.5,8.5",8.5,,R,roman,"-30.0,300.0",Untitled,cf970ccdae97fdb5b6163d8afa261057,Germany
30788,"Bender, H., G. Moosbauer, R. Talbert, M. Puhane, J. Becker, S. Gillies, T. Elliott","10.0, 48.0, 11.0, 49.0",,2010-06-11T21:11:12Z,H. Bender,3.0,"An ancient place, cited: BAtlas 12 D4 unnamed aqueduct (Augusta Vindelicum)","{""type"": ""Polygon"", ""coordinates"": [[[10.0, 48.0], [10.0, 49.0], [11.0, 49.0], [11.0, 48.0], [10.0, 48.0]]]}",aqueduct,Augusta Vindelicum,,119294,rough,640.0,-30.0,2020-06-14T16:37:24Z,/places/119294,48.5,"48.5,10.5",10.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,11c0f3f5d003b8315d4fa0c875aa20d5,Germany
31712,"Becker, J., E. Robinson","12.5385205, 42.5069802, 12.5385205, 42.5069802",,2014-06-15T19:01:08Z,jbecker,1.0,An aqueduct bridge near Nequinum dating ca. A.D. 24 - 33.,"{""type"": ""Point"", ""coordinates"": [12.5385205, 42.5069802]}",aqueduct,,,722219503,precise,300.0,-30.0,2016-12-14T23:07:43Z,/places/722219503,42.5069802,"42.5069802,12.5385205",12.5385205,"bridge, extant remains",R,roman,"-30.0,300.0",Ponte Cardona,84f809a01c04658cef073ecf52d737e7,Italy
32715,"Mathisen, R., H. Sivan, R. Talbert, T. Elliott, S. Gillies","-1.0, 45.0, 0.0, 46.0",,2010-06-21T12:26:03Z,"R.W. Mathisen, H.S. Sivan",2.0,"An ancient place, cited: BAtlas 14 E3 unnamed aqueduct (Mediolanum)","{""type"": ""Polygon"", ""coordinates"": [[[-1.0, 45.0], [-1.0, 46.0], [0.0, 46.0], [0.0, 45.0], [-1.0, 45.0]]]}",aqueduct,Mediolanum,,138922,rough,640.0,-30.0,2012-02-14T21:26:28Z,/places/138922,45.5,"45.5,-0.5",-0.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,da0d6d1e50eaa4c187b15202c03e8d4e,France
32716,"Mathisen, R., H. Sivan, R. Talbert, T. Elliott, S. Gillies","0.0, 47.0, 1.0, 48.0",,2010-06-21T12:26:04Z,"R.W. Mathisen, H.S. Sivan",2.0,"An ancient place, cited: BAtlas 14 F1 unnamed aqueduct (*Briotreidis?)","{""type"": ""Polygon"", ""coordinates"": [[[0.0, 47.0], [0.0, 48.0], [1.0, 48.0], [1.0, 47.0], [0.0, 47.0]]]}",aqueduct,*Briotreidis?,,138923,rough,640.0,-30.0,2012-02-14T21:26:28Z,/places/138923,47.5,"47.5,0.5",0.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,1a446587a75e0e58db45ce82d00d192f,France
32717,"Mathisen, R., H. Sivan, R. Talbert, T. Elliott, S. Gillies","0.0, 47.0, 1.0, 48.0",,2010-06-21T12:26:05Z,"R.W. Mathisen, H.S. Sivan",2.0,"An ancient place, cited: BAtlas 14 F1 unnamed aqueduct (*Malliacum)","{""type"": ""Polygon"", ""coordinates"": [[[0.0, 47.0], [0.0, 48.0], [1.0, 48.0], [1.0, 47.0], [0.0, 47.0]]]}",aqueduct,*Malliacum,,138924,rough,640.0,-30.0,2012-02-14T21:26:29Z,/places/138924,47.5,"47.5,0.5",0.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,0568a744880d371c554784c58e15715b,France
32718,"Sivan, H., R. Mathisen, R. Talbert, S. Gillies, T. Elliott","0.0, 47.0, 1.0, 48.0",138255,2010-06-21T12:26:06Z,"H.S. Sivan, R.W. Mathisen",2.0,"An ancient place, cited: BAtlas 14 F1 unnamed aqueduct (E Caesarodunum)","{""type"": ""Polygon"", ""coordinates"": [[[0.0, 47.0], [0.0, 48.0], [1.0, 48.0], [1.0, 47.0], [0.0, 47.0]]]}",aqueduct,E Caesarodunum,,138925,rough,640.0,-30.0,2012-02-14T21:26:29Z,/places/138925,47.5,"47.5,0.5",0.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,f22328ad950499bdcbdfb00e875e5cf7,France
32719,"Mathisen, R., H. Sivan, R. Talbert, T. Elliott, S. Gillies","1.0, 47.0, 2.0, 48.0",,2010-06-21T12:26:07Z,"R.W. Mathisen, H.S. Sivan",2.0,"An ancient place, cited: BAtlas 14 G1 unnamed aqueduct (Cenabum)","{""type"": ""Polygon"", ""coordinates"": [[[1.0, 47.0], [1.0, 48.0], [2.0, 48.0], [2.0, 47.0], [1.0, 47.0]]]}",aqueduct,Cenabum,,138926,rough,640.0,-30.0,2012-02-14T21:26:29Z,/places/138926,47.5,"47.5,1.5",1.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,18358318021b37dd7897ea5919f7a89a,France
32720,"Mathisen, R., H. Sivan, R. Talbert, T. Elliott, S. Gillies","1.0, 46.0, 2.0, 47.0",,2010-06-21T12:26:08Z,"R.W. Mathisen, H.S. Sivan",3.0,"An ancient place, cited: BAtlas 14 G2 unnamed aqueduct (SW *Dolum, at Niherne)","{""type"": ""Polygon"", ""coordinates"": [[[1.0, 46.0], [1.0, 47.0], [2.0, 47.0], [2.0, 46.0], [1.0, 46.0]]]}",aqueduct,"SW *Dolum, at Niherne",,138927,rough,640.0,-30.0,2012-10-23T17:53:33Z,/places/138927,46.5,"46.5,1.5",1.5,"dare:major=0, dare:ancient=2, dare:feature=aqueduct",RL,"roman,late-antique","-30.0,640.0",Untitled,09ae945e2f327af390147e5869f4b346,France
32721,"Mathisen, R., H. Sivan, R. Talbert, T. Elliott, S. Gillies","1.0, 45.0, 2.0, 46.0",,2010-06-21T12:26:09Z,"R.W. Mathisen, H.S. Sivan",2.0,"An ancient place, cited: BAtlas 14 G3 unnamed aqueduct (Augustoritum)","{""type"": ""Polygon"", ""coordinates"": [[[1.0, 45.0], [1.0, 46.0], [2.0, 46.0], [2.0, 45.0], [1.0, 45.0]]]}",aqueduct,Augustoritum,,138928,rough,640.0,-30.0,2012-02-14T21:26:30Z,/places/138928,45.5,"45.5,1.5",1.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,5fdd5f4d4998ee8792fed348159445b9,France
32722,"Mathisen, R., H. Sivan, R. Talbert, T. Elliott, S. Gillies","1.0, 44.0, 2.0, 45.0",,2010-06-21T12:26:10Z,"R.W. Mathisen, H.S. Sivan",2.0,"An ancient place, cited: BAtlas 14 G4 unnamed aqueduct (Divona)","{""type"": ""Polygon"", ""coordinates"": [[[1.0, 44.0], [1.0, 45.0], [2.0, 45.0], [2.0, 44.0], [1.0, 44.0]]]}",aqueduct,Divona,,138929,rough,300.0,-330.0,2012-02-14T21:26:30Z,/places/138929,44.5,"44.5,1.5",1.5,,HR,"hellenistic-republican,roman","-330.0,300.0",Untitled,7c469d319c48cff6c2b499b0ea0be6f5,France
32723,"Mathisen, R., H. Sivan, R. Talbert, T. Elliott, S. Gillies","2.0, 46.0, 3.0, 47.0",,2010-06-21T12:26:11Z,"R.W. Mathisen, H.S. Sivan",2.0,"An ancient place, cited: BAtlas 14 H2 unnamed aqueduct (*Evaunum)","{""type"": ""Polygon"", ""coordinates"": [[[2.0, 46.0], [2.0, 47.0], [3.0, 47.0], [3.0, 46.0], [2.0, 46.0]]]}",aqueduct,*Evaunum,,138930,rough,640.0,-30.0,2012-02-14T21:26:31Z,/places/138930,46.5,"46.5,2.5",2.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,65da37b54413fea5d4ed332da0c616ea,France
32724,"Mathisen, R., H. Sivan, R. Talbert, T. Elliott, S. Gillies","2.0, 46.0, 3.0, 47.0",,2010-06-21T12:26:12Z,"R.W. Mathisen, H.S. Sivan",2.0,"An ancient place, cited: BAtlas 14 H2 unnamed aqueduct (Aqueduc des Combes, SW Aquae Neri)","{""type"": ""Polygon"", ""coordinates"": [[[2.0, 46.0], [2.0, 47.0], [3.0, 47.0], [3.0, 46.0], [2.0, 46.0]]]}",aqueduct,"Aqueduc des Combes, SW Aquae Neri",,138931,rough,640.0,-30.0,2012-02-14T21:26:31Z,/places/138931,46.5,"46.5,2.5",2.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,beec580e0d9371d04e88c3d3bbb66d46,France
32725,"Mathisen, R., H. Sivan, R. Talbert, T. Elliott, S. Gillies","2.0, 46.0, 3.0, 47.0",,2010-06-21T12:26:13Z,"R.W. Mathisen, H.S. Sivan",2.0,"An ancient place, cited: BAtlas 14 H2 unnamed aqueduct (Aqueduc des Viviers, SE Aquae Neri)","{""type"": ""Polygon"", ""coordinates"": [[[2.0, 46.0], [2.0, 47.0], [3.0, 47.0], [3.0, 46.0], [2.0, 46.0]]]}",aqueduct,"Aqueduc des Viviers, SE Aquae Neri",,138932,rough,640.0,-30.0,2012-02-14T21:26:31Z,/places/138932,46.5,"46.5,2.5",2.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,bdb38cb3d6e112c259194836cd084fe5,France
32726,"Mathisen, R., H. Sivan, R. Talbert, T. Elliott, S. Gillies","3.0, 46.0, 4.0, 47.0",,2010-06-21T12:26:14Z,"R.W. Mathisen, H.S. Sivan",2.0,"An ancient place, cited: BAtlas 14 I2 unnamed aqueduct (Aquae Calidae)","{""type"": ""Polygon"", ""coordinates"": [[[3.0, 46.0], [3.0, 47.0], [4.0, 47.0], [4.0, 46.0], [3.0, 46.0]]]}",aqueduct,Aquae Calidae,,138933,rough,300.0,-30.0,2012-02-14T21:26:32Z,/places/138933,46.5,"46.5,3.5",3.5,,R,roman,"-30.0,300.0",Untitled,14f0247d027edb981e2f5823bf376399,France
33317,"Harris, W., R. Talbert, S. Gillies, R. Horne, T. Elliott, J. Becker","10.4367702, 43.7689323, 10.4367702, 43.7689323",403253,2010-11-15T18:56:25Z,W.V. Harris,5.0,"A first century A.D. Roman aqueduct that carried water from the locality known as ""Caldaccoli"" to baths in Pisa.","{""type"": ""Point"", ""coordinates"": [10.4367702, 43.7689323]}",aqueduct,"Pisae, at Caldaccoli",,403927,precise,640.0,-30.0,2017-09-30T04:51:18Z,/places/403927,43.768932299999996,"43.7689323,10.4367702",10.4367702,,RRL,"roman,roman-early-empire-late-antique,late-antique","-30.0,640.0",Caldaccoli aqueduct,ce2ae317174e5f7566533cd1719c3dd3,Italy
33704,"Harris, W., R. Talbert, T. Elliott, S. Gillies","11.0, 43.5, 11.5, 44.0",,2010-11-12T15:32:54Z,W.V. Harris,1.0,"An ancient place, cited: BAtlas 42 A1 unnamed aqueduct (Florentia)","{""type"": ""Polygon"", ""coordinates"": [[[11.0, 43.5], [11.0, 44.0], [11.5, 44.0], [11.5, 43.5], [11.0, 43.5]]]}",aqueduct,Florentia,,413742,rough,640.0,-30.0,2012-02-14T23:52:51Z,/places/413742,43.75,"43.75,11.25",11.25,,RL,"roman,late-antique","-30.0,640.0",Untitled,79b7c2d6b9616b17a14f158e85aad787,Italy
33705,"Harris, W., R. Talbert, S. Gillies, T. Elliott, J. Becker","11.863048, 43.471274, 11.863048, 43.471274",413032,2010-11-12T15:32:55Z,W.V. Harris,4.0,"An ancient place, cited: BAtlas 42 B2 unnamed aqueduct (Arretium)","{""type"": ""Point"", ""coordinates"": [11.863048, 43.471274]}",aqueduct,Arretium,,413743,related,640.0,-30.0,2020-08-03T15:18:38Z,/places/413743,43.471274,"43.471274,11.863048",11.863048,,RL,"roman,late-antique","-30.0,640.0",Roman aqueduct at Arretium,cb24d552d4afb48e4a4356c85d94a45f,Italy
33706,"Harris, W., R. Talbert, S. Gillies, T. Elliott, J. Becker","11.5, 42.0, 12.0, 42.5",413076,2010-11-12T15:32:56Z,W.V. Harris,3.0,"An aqueduct located near the sulphurous springs at Aquae Tauri, northeast of Centumcellae.","{""type"": ""Polygon"", ""coordinates"": [[[11.5, 42.0], [11.5, 42.5], [12.0, 42.5], [12.0, 42.0], [11.5, 42.0]]]}",aqueduct,"Aquae Tauri, NE Centumcellae",,413744,rough,640.0,-30.0,2019-03-15T15:38:14Z,/places/413744,42.25,"42.25,11.75",11.75,,RL,"roman,late-antique","-30.0,640.0",Untitled,641ec72ab773addd202ce3875334931a,Italy
33707,"Harris, W., R. Talbert, T. Elliott, S. Gillies","12.5, 42.5, 13.0, 43.0",,2010-11-12T15:32:58Z,W.V. Harris,1.0,"An ancient place, cited: BAtlas 42 D3 unnamed aqueduct (Spoletium)","{""type"": ""Polygon"", ""coordinates"": [[[12.5, 42.5], [12.5, 43.0], [13.0, 43.0], [13.0, 42.5], [12.5, 42.5]]]}",aqueduct,Spoletium,,413745,rough,640.0,-30.0,2012-02-14T23:52:53Z,/places/413745,42.75,"42.75,12.75",12.75,,RL,"roman,late-antique","-30.0,640.0",Untitled,c657c22e40598c69ccbed53ce32d7d99,Italy
33708,"Harris, W., R. Talbert, S. Gillies, T. Elliott","13.305485, 42.3990182, 13.3076558, 42.4016973",413013,2010-11-12T15:32:59Z,W.V. Harris,1.0,"An ancient place, cited: BAtlas 42 E4 unnamed aqueduct (near Amiternum)","{""type"": ""Polygon"", ""coordinates"": [[[13.3068945, 42.3990182], [13.305485, 42.3993696], [13.305711, 42.4016402], [13.3065853, 42.4016973], [13.3076558, 42.4007838], [13.3068945, 42.3990182]]]}",aqueduct,near Amiternum,,413746,related,640.0,-30.0,2019-02-17T19:18:18Z,/places/413746,42.4003861134,"42.4003861134,13.30645446",13.30645446,,RL,"roman,late-antique","-30.0,640.0",Unnamed aqueduct near Amiternum,c4eba5407a122e3228dfe09e7c7a9751,Italy
34456,"Haley, E., R. Talbert, S. Gillies, J. Luc PIROUX, T. Elliott","-4.11767, 40.94777, -4.11767, 40.94777",236658,2010-09-24T16:38:59Z,E.W. Haley,3.0,Supplied Segovia with water from mountains to the southeast,"{""type"": ""Point"", ""coordinates"": [-4.11767, 40.94777]}",aqueduct,Segovia,,237072,precise,640.0,-30.0,2012-10-20T23:50:46Z,/places/237072,40.94777,"40.94777,-4.11767",-4.1176699999999995,"dare:major=0, dare:ancient=2, dare:feature=aqueduct",RL,"roman,late-antique","-30.0,640.0",Segovia aqueduct,73f427670e7df507f040ef7a4a9f2de7,Spain
35120,"Becker, J.","4.5378446, 43.9455411, 4.5379235, 43.9455907",,2020-09-18T18:53:20Z,jbecker,1.0,The so-called Pont de Valmale is part of the Roman aqueduct system supplying Nîmes.,"{""type"": ""Polygon"", ""coordinates"": [[[4.5378617, 43.9455411], [4.5378446, 43.9455577], [4.5379064, 43.9455907], [4.5379235, 43.9455741], [4.5378617, 43.9455411]]]}","aqueduct, bridge",,,698066006,precise,300.0,-30.0,2021-01-11T19:15:39Z,/places/698066006,43.9455659024,"43.9455659024,4.53788404872",4.53788404872,,R,roman,"-30.0,300.0",Pont de Valmale,6ef51e99a2b74fecbde0a0a9042e13cd,France
36045,"Esmonde Cleary, A., R. Warner, R. Talbert, T. Elliott, S. Gillies","-4.0, 56.0, -3.0, 57.0",,2009-11-02T09:57:50Z,A.S. Esmonde Cleary,1.0,"An ancient place, cited: BAtlas 9 D4 unnamed aqueduct (Carpow)","{""type"": ""Polygon"", ""coordinates"": [[[-4.0, 56.0], [-4.0, 57.0], [-3.0, 57.0], [-3.0, 56.0], [-4.0, 56.0]]]}",aqueduct,Carpow,,89847,rough,300.0,-30.0,2012-02-15T04:28:29Z,/places/89847,56.5,"56.5,-3.5",-3.5,,R,roman,"-30.0,300.0",Untitled,ac43a42a2e5f95cf996f8f5bd415f7a9,United Kingdom
36046,"Esmonde Cleary, A., R. Warner, R. Talbert, T. Elliott, S. Gillies","-3.0, 55.0, -2.0, 56.0",,2009-11-02T09:57:51Z,A.S. Esmonde Cleary,1.0,"An ancient place, cited: BAtlas 9 E5 unnamed aqueduct ((A)Esica)","{""type"": ""Polygon"", ""coordinates"": [[[-3.0, 55.0], [-3.0, 56.0], [-2.0, 56.0], [-2.0, 55.0], [-3.0, 55.0]]]}",aqueduct,(A)Esica,,89848,rough,640.0,-30.0,2012-02-15T04:28:30Z,/places/89848,55.5,"55.5,-2.5",-2.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,12de5767e5a183ed1bbc15cd4e4e8592,United Kingdom
